target,projectile,energy,yield
Zr,He,5378.080596,0.040632347
Zr,He,10764.16434,0.034507397
Zr,Li,199.9244929,0.040184676
Zr,Li,199.957803,0.046013332
Zr,Li,301.6246255,0.064047909
Zr,Li,301.6703113,0.072440362
Zr,Li,412.0204015,0.084902433
Zr,Li,406.2945952,0.097223145
Zr,Ne,101.350368,0.05372393
Zr,Ne,203.3048851,0.164446662
Zr,Ne,306.8941447,0.272110456
Zr,Ne,407.586485,0.315106457
Zr,Ne,606.4350461,0.417680891
Zr,Ar,40.58840331,0.001734608
Zr,Ar,45.49839632,0.004062719
Zr,Ar,50.28226259,0.008946574
Zr,Ar,62.24980262,0.026811102
Zr,Ar,59.66646162,0.027826016
Zr,Ar,71.7822496,0.06279002
Zr,Ar,82.72048204,0.086502377
Zr,Ar,105.2158901,0.094233544
Zr,Ar,91.359827,0.113445838
Zr,Ar,102.3154476,0.123635677
Zr,Ar,102.3340616,0.143368004
Zr,Ar,128.362503,0.185641888
Zr,Ar,156.5204826,0.24040263
Zr,Ar,213.6676127,0.255446452
Zr,Ar,201.9365142,0.278542923
Zr,Ar,256.9105187,0.365136417
Zr,Ar,304.4698808,0.402800894
Zr,Ar,404.1526186,0.534506795
Zr,Ar,528.8328059,0.604182751
Zr,Ar,609.3336022,0.744859602
Zr,Ar,1028.753434,1.050501413
Zr,Ar,1058.317585,1.090019448
Zr,Ar,2117.169508,1.462457706
Zr,Ar,5311.708224,2.191026815
Zr,Ar,5016.881674,1.422854358
Zr,Ar,11078.9456,1.666179819
Zr,Ar,17422.76594,1.859178836
Zr,Ar,518536.6802,0.676860392
Zr,Kr,100.1734864,0.040786063
Zr,Kr,207.0068853,0.183512352
Zr,Kr,303.9362038,0.343996942
Zr,Kr,409.6911716,0.503856718
Zr,Kr,609.9307507,0.728634156
Zr,Kr,47029.7619,1.969357586
Zr,Cd,99.0675723,0.00711649
Zr,Cd,150.3475987,0.052976219
Zr,Cd,200.0903276,0.09921301
Zr,Cd,298.367219,0.188017411
Zr,Cd,402.6930851,0.326993956
Zr,Cd,498.6894083,0.418030949
Zr,Xe,101.8565446,0.029582901
Zr,Xe,204.8458626,0.18031397
Zr,Xe,309.5533633,0.313167626
Zr,Xe,411.493682,0.43069415
Zr,Xe,613.0259857,0.720935284
Zr,Hg,40.07386356,0.001337113
Zr,Hg,52.49376123,0.002802549
Zr,Hg,60.52083695,0.004883197
Zr,Hg,68.77543607,0.006812645
Zr,Hg,70.76941236,0.008403577
Zr,Hg,78.17965596,0.0121681
Zr,Hg,87.58157776,0.015190694
Zr,Hg,90.11120766,0.017185914
Zr,Hg,102.3737142,0.019196324
Zr,Hg,96.75221808,0.021995621
Zr,Hg,109.9802579,0.038804177
Zr,Hg,126.7131312,0.039262623
Zr,Hg,139.9620838,0.050869198
Zr,Hg,150.2564525,0.058255305
Zr,Hg,159.0833071,0.083331362
Zr,Hg,175.6714593,0.087515067
Zr,Hg,199.6317603,0.122093992
Zr,Hg,230.0535333,0.146859492
Zr,Hg,226.8531772,0.166179023
Zr,Hg,250.5459875,0.197468732
Zr,Hg,276.683873,0.215212267
Zr,Hg,297.02977,0.243434895
Zr,Hg,323.3801444,0.249433063
Zr,Hg,347.1967685,0.307626171
Zr,Hg,394.4439729,0.343612325
Zr,Hg,388.8739938,0.327066462
Nb,H,527.5941622,0.000895746
Nb,H,1071.330866,0.002279421
Nb,H,2113.16371,0.003130251
Nb,H,12201.53728,0.002195052
Nb,H,28899.32516,0.001454082
Nb,D,208.1269675,0.001208227
Nb,D,525.9428838,0.006927803
Nb,D,597.6380665,0.00700989
Nb,D,1025.819358,0.009755419
Nb,D,1969.300286,0.006974183
Nb,D,2086.261026,0.010092194
Nb,D,5172.668531,0.00815249
Nb,D,12119.71516,0.007180811
Nb,D,18797.96358,0.004486741
Nb,D,27963.41126,0.003911162
Nb,D,36073.92834,0.002766554
Nb,D,55909.00823,0.00127018
Nb,D,7899.751111,0.003035549
Nb,D,8023.662362,0.005285762
Nb,D,6959.040979,0.004505876
Nb,D,4878.670689,0.004038871
Nb,D,3999.712977,0.004194589
Nb,D,2968.208442,0.003948913
Nb,He,105.2932251,0.001150729
Nb,He,206.2728029,0.004917868
Nb,He,307.7759927,0.009793832
Nb,He,209.6253302,0.010568195
Nb,He,409.8117526,0.019516118
Nb,He,602.4098694,0.02926481
Nb,He,530.0557884,0.030766616
Nb,He,1065.31624,0.041216628
Nb,He,1006.429813,0.04225936
Nb,He,2140.178691,0.046455741
Nb,He,5322.155947,0.050400233
Nb,He,10834.99639,0.038746974
Nb,He,26595.9728,0.068868955
Nb,He,36888.01703,0.063842193
Nb,He,57284.89676,0.042387179
Nb,Li,196.9341115,0.036661791
Nb,Li,199.6934829,0.039968157
Nb,Li,300.3274851,0.075858658
Nb,Li,300.2911097,0.079696912
Nb,Li,403.8863245,0.089001451
Nb,Li,403.6662387,0.111137498
Nb,Ne,39.97334306,0.001441573
Nb,Ne,45.34813929,0.003635715
Nb,Ne,50.74696051,0.006255057
Nb,Ne,60.06298014,0.016368253
Nb,Ne,71.11723983,0.031076878
Nb,Ne,81.91820847,0.032234215
Nb,Ne,80.74202906,0.041771252
Nb,Ne,89.11535305,0.054782135
Nb,Ne,101.2204407,0.051483232
Nb,Ne,102.6560193,0.054085689
Nb,Ne,101.1774855,0.072731072
Nb,Ne,126.8042885,0.111936495
Nb,Ne,152.3521475,0.144962469
Nb,Ne,205.0135029,0.161835022
Nb,Ne,204.9855339,0.180844045
Nb,Ne,256.9872216,0.214790609
Nb,Ne,308.8338693,0.231160165
Nb,Ne,409.6418853,0.318312729
Nb,Ne,308.6372992,0.388145246
Nb,Ne,608.4856879,0.417062071
Nb,Ar,39.6058062,0.001650312
Nb,Ar,44.96041108,0.003586314
Nb,Ar,50.32792745,0.006805555
Nb,Ar,60.46193796,0.016521392
Nb,Ar,69.63024802,0.030964848
Nb,Ar,77.9678097,0.045359064
Nb,Ar,88.5573031,0.063244978
Nb,Ar,103.5038128,0.074199613
Nb,Ar,96.40444993,0.078934589
Nb,Ar,122.6372871,0.134006029
Nb,Ar,149.5424345,0.184515964
Nb,Ar,201.413942,0.241763968
Nb,Ar,195.7430785,0.276896792
Nb,Ar,204.2377256,0.301808799
Nb,Ar,249.0980284,0.349699283
Nb,Ar,287.0102441,0.4417842
Nb,Ar,299.5475458,0.38571278
Nb,Ar,397.7641116,0.505407241
Nb,Ar,513.4847284,0.578324716
Nb,Ar,600.1769338,0.653863847
Nb,Ar,498.9743375,0.722057001
Nb,Ar,1028.730133,1.055638186
Nb,Ar,999.4620943,1.547063875
Nb,Ar,1486.785026,2.026409693
Nb,Ar,2061.739599,1.433435857
Nb,Ar,1976.168018,1.221361564
Nb,Ar,2981.431004,1.743880964
Nb,Ar,10109.7891,1.426134077
Nb,Ar,5976.808351,1.920318319
Nb,Ar,5185.654798,1.969146069
Nb,Ar,9959.409641,2.707408908
Nb,Ar,14001.88333,2.771949209
Nb,Ar,18079.26635,2.669124295
Nb,Ar,20254.55127,2.571285825
Nb,Ar,99386.62673,1.46903498
Nb,Ar,99363.97041,1.76738938
Nb,Br,104.8506661,0.019778378
Nb,Br,209.4870554,0.166096287
Nb,Br,533.0636109,0.716839782
Nb,Br,1066.880577,1.478983282
Nb,Br,2135.916622,2.385350134
Nb,Br,5289.376819,3.940396082
Nb,Br,10592.97336,4.847091589
Nb,Br,21216.03297,5.606405419
Nb,Br,52563.22045,6.400940661
Nb,Br,102461.2296,2.664615613
Nb,Kr,99.43446601,0.030397688
Nb,Kr,196.3828002,0.1752636
Nb,Kr,296.2612677,0.305163955
Nb,Kr,399.0113244,0.447121973
Nb,Kr,593.4703342,0.696633059
Nb,Kr,3030.589356,2.473431034
Nb,Kr,4081.665761,2.471061592
Nb,Kr,6070.874172,3.402620929
Nb,Kr,10114.07357,3.613466706
Nb,Kr,14213.77249,3.984435633
Nb,Kr,18346.22849,3.981163764
Nb,Kr,17334.69705,3.884719912
Nb,Kr,22374.51832,4.18014917
Nb,Kr,46109.78566,4.381674892
Nb,Kr,45460.63189,1.692660435
Nb,Nb,105.4779178,0.017343875
Nb,Nb,211.0993338,0.146433743
Nb,Nb,531.1543227,0.372577502
Nb,Nb,1080.141346,0.759839157
Nb,Nb,2135.147176,1.457030808
Nb,Nb,5374.93997,2.496716551
Nb,Nb,10783.47299,2.920717092
Nb,Nb,10335.21446,2.518898874
Nb,Nb,21632.69242,3.634410313
Nb,Nb,20740.08356,2.418207178
Nb,Nb,30869.19547,3.051393767
Nb,Nb,46661.93355,1.380981842
Nb,Nb,41602.81166,3.240611913
Nb,Nb,53714.16364,4.24675751
Nb,Nb,61925.65486,3.844214045
Nb,Nb,82280.15468,4.082906616
Nb,Xe,101.0221907,0.019844052
Nb,Xe,200.2304953,0.167032209
Nb,Xe,302.2171771,0.308952639
Nb,Xe,407.0669912,0.430542534
Nb,Xe,605.3729149,0.60723303
Nb,Xe,1009.726381,1.625201703
Nb,Xe,3005.723117,3.351439834
Nb,Xe,3987.549193,3.071594627
Nb,Xe,4933.389875,4.075616605
Nb,Xe,7983.128888,4.835800709
Nb,Xe,10010.72697,4.892220229
Nb,Xe,14063.12691,5.879381517
Nb,Xe,15971.20591,5.73386579
Nb,Xe,18144.2159,6.403972363
Nb,Xe,19746.9888,5.872974758
Nb,Xe,22115.986,6.244054457
Nb,Cs,104.9765459,0.010846243
Nb,Cs,215.3451513,0.114161954
Nb,Cs,537.4032977,0.572604939
Nb,Cs,1080.687354,1.288997544
Nb,Cs,2140.808681,2.323881767
Nb,Cs,2081.072659,2.382236283
Nb,Cs,4178.81006,3.613222757
Nb,Cs,5397.387094,3.983737793
Nb,Cs,6224.613634,4.73207955
Nb,Cs,8262.994743,3.976470848
Nb,Cs,10833.54377,5.407168473
Nb,Cs,10377.59551,4.839700083
Nb,Cs,12488.23722,5.677295168
Nb,Cs,14595.48247,5.334035103
Nb,Cs,18844.76829,5.328194915
Nb,Cs,21739.94296,6.900081138
Nb,Cs,21118.85815,5.878146786
Nb,Cs,22994.37279,5.73276177
Nb,Hg,63.10270031,0.002296515
Nb,Hg,75.83798373,0.003403582
Nb,Hg,83.6939449,0.00592162
Nb,Hg,100.5406958,0.012542618
Nb,Hg,119.056482,0.030798318
Nb,Hg,139.0711499,0.049149491
Nb,Hg,195.2744818,0.099051006
Nb,Hg,198.0569023,0.101515969
Nb,Hg,224.9693254,0.119090067
Nb,Hg,248.3752867,0.148591616
Nb,Hg,274.2288952,0.178677647
Nb,Hg,298.506506,0.217527174
Nb,Hg,343.8839099,0.271376983
Nb,Hg,401.8528797,0.314432231
Nb,Hg,385.1124154,0.318371324
Mo,H,206.2332298,2.34153E-05
Mo,H,306.5474811,8.64612E-05
Mo,H,310.8930966,9.66109E-05
Mo,H,306.3467358,0.000146981
Mo,H,154.8161098,0.000177386
Mo,H,510.2717259,0.000479492
Mo,H,310.0889799,0.000787174
Mo,H,539.7614734,0.00082504
Mo,H,697.1721766,0.000784445
Mo,H,613.2235049,0.001068508
Mo,H,612.8872849,0.001666114
Mo,H,1022.905645,0.001079404
Mo,H,2052.140397,0.001295011
Mo,H,1037.042919,0.001601947
Mo,H,1066.556059,0.00215384
Mo,H,1007.609372,0.002154365
Mo,H,1007.179659,0.003043502
Mo,H,1035.590468,0.004985217
Mo,H,621.1401394,0.003284187
Mo,H,3097.103484,0.002117724
Mo,H,2051.077736,0.001970073
Mo,H,2050.827778,0.002174478
Mo,H,2139.515734,0.002782642
Mo,H,3095.028168,0.003644762
Mo,H,3094.509557,0.004174641
Mo,H,6216.21026,0.001754633
Mo,H,8029.044402,0.001668298
Mo,H,4115.786679,0.0019642
Mo,H,4114.47017,0.002545226
Mo,H,4115.159718,0.002222166
Mo,H,5165.821771,0.002275471
Mo,H,5389.956461,0.002605804
Mo,H,6124.747336,0.002874592
Mo,H,6125.120571,0.00273615
Mo,H,7262.783499,0.003209892
Mo,H,10819.35944,0.001980364
Mo,H,26136.28251,0.001077728
Mo,H,51679.31294,0.001634736
Mo,H,6203.817015,0.008835407
Mo,H,4473.865458,0.008847799
Mo,H,3136.083226,0.008434523
Mo,D,149.6240204,0.000290426
Mo,D,208.1159826,0.001182642
Mo,D,297.0780543,0.001774257
Mo,D,496.0852544,0.00353254
Mo,D,518.4087636,0.006304225
Mo,D,993.9690644,0.002720808
Mo,D,1965.858728,0.003431308
Mo,D,3009.6839,0.003469116
Mo,D,4000.505827,0.004545639
Mo,D,5019.404116,0.004115777
Mo,D,5954.322301,0.004948954
Mo,D,6958.949702,0.004481974
Mo,D,7908.54007,0.004764941
Mo,D,1010.020404,0.005699999
Mo,D,996.0257847,0.006291016
Mo,D,1040.245309,0.008882866
Mo,D,1969.806722,0.007740623
Mo,D,2085.783154,0.009196924
Mo,D,1970.585291,0.009085912
Mo,D,4005.616593,0.007628384
Mo,D,5246.390228,0.008006992
Mo,D,100200.828,0.002255881
Mo,3He,309.0396618,0.009241551
Mo,3He,509.6817897,0.017735495
Mo,3He,1025.537301,0.026569926
Mo,3He,2062.110714,0.030341664
Mo,3He,8208.954276,0.023566007
Mo,He,70.63345985,0.00040132
Mo,He,100.5702827,0.000987705
Mo,He,177.0282991,0.003884457
Mo,He,198.2401683,0.004790423
Mo,He,209.674109,0.008046691
Mo,He,151.2679247,0.011106028
Mo,He,179.2914106,0.012873565
Mo,He,171.7963088,0.0147493
Mo,He,197.8725781,0.021621354
Mo,He,294.3156139,0.021066784
Mo,He,302.7119171,0.025353097
Mo,He,294.270843,0.023836721
Mo,He,298.654574,0.014542316
Mo,He,274.3651348,0.011937551
Mo,He,374.6214362,0.017489962
Mo,He,402.0822066,0.019785091
Mo,He,518.8483197,0.024388402
Mo,He,490.1367628,0.028998145
Mo,He,476.3679077,0.032411066
Mo,He,496.9995702,0.036217403
Mo,He,572.7245845,0.035317459
Mo,He,597.538579,0.038980608
Mo,He,1038.853547,0.036131553
Mo,He,1009.439839,0.048605134
Mo,He,1501.006592,0.059886543
Mo,He,1993.434023,0.052879159
Mo,He,2080.656453,0.041811269
Mo,He,1966.117097,0.038831455
Mo,He,2022.822307,0.03650227
Mo,He,3006.411826,0.06677924
Mo,He,2964.491938,0.059755494
Mo,He,3667.035985,0.0597146
Mo,He,3881.432695,0.054757984
Mo,He,4107.614371,0.058236103
Mo,He,3993.499442,0.050217376
Mo,He,5228.879434,0.044894585
Mo,He,6025.574227,0.043779026
Mo,He,6466.576539,0.053996931
Mo,He,6024.291023,0.052044363
Mo,He,7888.851832,0.042149752
Mo,He,8962.846363,0.041104273
Mo,He,10329.72168,0.03631119
Mo,He,24863.72654,0.063128993
Mo,He,50561.41304,0.031536061
Mo,He,50592.95974,0.019004196
Mo,He,90494.08874,0.016764421
Mo,He,101250.9681,0.04129167
Mo,He,101303.3529,0.027130531
Mo,He,102729.5982,0.031855266
Mo,N,309.4363507,0.043373271
Mo,N,611.6154542,0.089630342
Mo,N,1126.178574,0.15780442
Mo,N,1652.351994,0.217229741
Mo,N,2163.954106,0.281243701
Mo,N,3175.77125,0.317788134
Mo,N,4218.977903,0.382055872
Mo,N,5295.741306,0.41621991
Mo,N,6280.217221,0.437039793
Mo,N,7343.827762,0.4006721
Mo,N,7343.156527,0.431463012
Mo,N,8345.489097,0.420771948
Mo,O,151.604605,0.052408236
Mo,O,298.2101509,0.183749269
Mo,O,1003.887366,0.423383924
Mo,O,10030.14121,0.86051127
Mo,Ne,52.53434838,0.028629314
Mo,Ne,207.8423241,0.101171415
Mo,Ne,102.2944842,0.101478716
Mo,Ne,105.2367646,0.125092528
Mo,Ne,154.3205084,0.255082427
Mo,Ne,100.8543376,0.212450091
Mo,Ne,309.1347188,0.182391551
Mo,Ne,410.4880254,0.224588208
Mo,Ne,515.018299,0.263320203
Mo,Ne,207.8423241,0.245518691
Mo,Ne,213.8204608,0.284579098
Mo,Ne,723.7788886,0.320194192
Mo,Ne,776.9518206,0.344641283
Mo,Ne,934.2075004,0.404150907
Mo,Ne,1031.684244,0.429632499
Mo,Ne,1017.159741,0.606535311
Mo,Ne,537.3974069,0.551138523
Mo,Ne,619.2584212,0.530828899
Mo,Ne,410.4880254,0.475981593
Mo,Ne,313.5489991,0.367952033
Mo,Ne,309.1347188,0.341768465
Mo,Ne,1076.514055,0.888231394
Mo,Ne,2156.472093,1.065244313
Mo,Ne,3073.864569,0.852185164
Mo,Ne,10404.9831,0.9588362
Mo,Ne,46768.20901,0.59668281
Mo,Ne,10857.11119,1.404238237
Mo,Ne,5419.885949,1.230008361
Mo,Ar,41.68857106,0.002059978
Mo,Ar,52.3733946,0.011891588
Mo,Ar,61.24105228,0.027526765
Mo,Ar,72.60909373,0.051012681
Mo,Ar,103.4255273,0.083485498
Mo,Ar,102.0335374,0.133505438
Mo,Ar,201.1207557,0.207666832
Mo,Ar,206.978027,0.300786151
Mo,Ar,201.2915365,0.41475797
Mo,Ar,299.085009,0.592428679
Mo,Ar,303.2066266,0.414029384
Mo,Ar,402.3115467,0.522920122
Mo,Ar,402.4701204,0.720973991
Mo,Ar,526.4015928,0.74733214
Mo,Ar,606.2706788,0.746879188
Mo,Ar,615.0821913,0.956135846
Mo,Ar,708.3420561,0.887294167
Mo,Ar,900.8151785,1.066821335
Mo,Ar,1008.43838,0.942395632
Mo,Ar,1037.634274,1.191547604
Mo,Ar,994.5493372,1.162681685
Mo,Ar,1987.335356,1.233089343
Mo,Ar,2074.120344,1.658327263
Mo,Ar,2994.624088,1.655715274
Mo,Ar,4029.901926,2.065374145
Mo,Ar,5986.388104,2.451141546
Mo,Ar,5197.515,2.363400686
Mo,Ar,8053.87953,2.47845042
Mo,Ar,9953.81785,2.299305143
Mo,Ar,9948.991217,1.548544518
Mo,Ar,10990.72658,2.732242233
Mo,Ar,11961.79983,2.536136048
Mo,Ar,14994.85802,2.471847688
Mo,Ar,17272.33176,2.760841104
Mo,Ar,19610.99273,2.438690319
Mo,Ar,21345.64099,2.437803369
Mo,Ar,22907.13213,2.377592733
Mo,Ar,30367.75883,1.466845911
Mo,Ar,30398.15254,3.314819487
Mo,Ar,91531.326,4.779137063
Mo,Ar,40291.20168,1.763313652
Mo,Ar,45104.23367,1.538531397
Mo,Ar,50492.21194,1.342403751
Mo,Ar,65090.11357,1.034543753
Mo,Kr,99.95867478,0.071193864
Mo,Kr,204.3675707,0.144095234
Mo,Kr,307.0781815,0.330099735
Mo,Kr,204.5742993,0.330812164
Mo,Kr,412.2123154,0.426021402
Mo,Kr,307.2700016,0.551535755
Mo,Kr,406.7633033,0.756713195
Mo,Kr,516.0470611,0.677036453
Mo,Kr,610.5305037,0.710323047
Mo,Kr,722.506328,0.928625368
Mo,Kr,610.8482998,1.089506067
Mo,Kr,509.0664907,0.930352853
Mo,Kr,866.9500117,1.074273051
Mo,Kr,929.9351982,1.169790259
Mo,Kr,969.9135565,1.243226473
Mo,Kr,1026.00084,1.45687665
Mo,Kr,3103.840803,2.194512775
Mo,Kr,4165.881084,2.50637553
Mo,Kr,6254.908863,3.116381602
Mo,Kr,8278.879471,3.73785312
Mo,Kr,10504.70052,3.779037406
Mo,Kr,14703.46838,4.159765964
Mo,Kr,18920.55906,4.362335206
Mo,Kr,22700.46266,4.576469806
Mo,Kr,30870.51326,2.541235327
Mo,Kr,46346.7435,2.936313662
Mo,Kr,46340.54206,2.630462129
Mo,Kr,51844.95949,3.081594164
Mo,Kr,67640.45808,2.690146762
Mo,Mo,83.3795882,0.00976623
Mo,Mo,103.4107223,0.025488203
Mo,Mo,100.6381807,0.041716329
Mo,Mo,208.3756112,0.196070648
Mo,Mo,250.6073449,0.195877247
Mo,Mo,503.2818868,0.384133597
Mo,Mo,518.4521211,0.652168543
Mo,Mo,1009.948244,0.553722942
Mo,Mo,1040.517104,0.987552436
Mo,Mo,1999.213447,0.996302288
Mo,Mo,2089.173057,1.776747877
Mo,Mo,4965.119258,1.583022206
Mo,Mo,5262.558004,2.788310878
Mo,Mo,10262.7112,3.687947199
Mo,Mo,9963.627954,2.28190328
Mo,Mo,44865.22776,2.235913651
Mo,Cd,101.5512538,0.01985152
Mo,Cd,151.8330926,0.079772713
Mo,Cd,202.9867695,0.149708263
Mo,Cd,307.2503718,0.327775557
Mo,Cd,404.888931,0.467816809
Mo,Cd,505.0211116,0.68397427
Mo,Xe,100.6100344,0.062672662
Mo,Xe,200.0267186,0.197526867
Mo,Xe,199.9350129,0.289814449
Mo,Xe,297.9700852,0.395234493
Mo,Xe,297.8633538,0.533246687
Mo,Xe,403.218548,0.593394895
Mo,Xe,397.61251,0.718802213
Mo,Xe,600.85309,0.901373963
Mo,Xe,592.4992947,1.091869184
Mo,Xe,708.6622915,1.091259125
Mo,Xe,802.0221627,1.274670635
Mo,Xe,907.707371,1.453657881
Mo,Xe,1013.282856,1.638106642
Mo,Xe,1489.092226,2.771714177
Mo,Xe,1988.475074,2.769212964
Mo,Xe,3046.993515,3.080377613
Mo,Xe,4067.785652,3.818252691
Mo,Xe,6062.448939,5.145132216
Mo,Xe,8094.62735,5.657543695
Mo,Xe,10088.83939,6.222324387
Mo,Xe,12233.44247,6.523835313
Mo,Xe,16335.12059,6.837898255
Mo,Xe,20359.77231,7.430951603
Mo,Xe,22419.53779,7.608860174
Mo,Xe,9564.68629,1.460402041
Mo,Xe,30384.21142,3.247136893
Mo,Xe,30381.59903,3.4891384
Mo,Xe,45919.77944,3.744343389
Mo,Xe,65681.11706,4.21618404
Mo,Cs,105.4056812,0.019799998
Mo,Cs,210.7203009,0.17212604
Mo,Cs,533.1324758,0.819157591
Mo,Cs,1065.804371,1.621495186
Mo,Cs,2160.412606,2.811690113
Mo,Cs,4143.129612,3.697878605
Mo,Cs,5243.423326,4.319621615
Mo,Cs,5390.742857,4.698595202
Mo,Cs,10338.09296,5.889176704
Mo,Cs,10776.82858,6.640881688
Mo,Cs,14415.99972,6.794334735
Mo,Cs,18498.98986,7.208046226
Mo,Cs,21844.90601,7.930728105
Mo,Cs,20955.57775,7.204290623
Mo,Hg,65.08476262,0.002440008
Mo,Hg,79.23150109,0.003985004
Mo,Hg,89.874878,0.007542192
Mo,Hg,97.74558193,0.012320815
Mo,Hg,110.9093235,0.018243079
Mo,Hg,131.2682604,0.029073728
Mo,Hg,149.0137637,0.029788202
Mo,Hg,159.771751,0.055017932
Mo,Hg,176.324908,0.057774333
Mo,Hg,200.0501651,0.093219585
Mo,Hg,197.2064339,0.112067009
Mo,Hg,257.5962128,0.18299955
Mo,Hg,296.4578691,0.254825655
Mo,Hg,398.2682072,0.453422246
Mo,Hg,403.9445045,0.431685795
Mo,Hg,782.4521141,1.109183214
Mo,Hg,4881.475282,2.842861844
Mo,Hg,7877.266128,4.583547728
Mo,Hg,14845.381,6.454590214
Mo,Hg,9867.865489,5.243587529
Mo,Hg,9870.386006,4.256081626
Mo,Hg,25011.19944,5.297827267
Mo,Hg,39823.47024,4.856838337
Mo,Hg,59914.69144,5.692090336
Mo,Hg,80537.92543,6.275405444
Mo,Hg,99485.7313,6.751947884
Mo,Hg,24675.67304,3.28262426
Mo,Hg,19978.40647,2.765603072
Mo,Hg,14864.57353,2.246183869
Mo,Pb,107.0515833,0.010951592
Mo,Pb,211.6040835,0.117655787
Mo,Pb,532.4316597,0.626037319
Mo,Pb,1022.973456,1.291808971
Mo,Pb,1067.480743,1.478980613
Mo,Pb,2140.209201,2.632267896
Mo,Pb,5309.221276,4.857846094
Mo,Pb,6206.522518,3.938374984
Mo,Pb,8244.28312,4.505520437
Mo,Pb,10200.73157,4.788353555
Mo,Pb,10796.72978,6.593932801
Mo,Pb,21341.41353,8.841730063
Mo,Pb,18517.01166,5.892023609
Mo,Pb,21646.53607,5.675499652
Mo,Pb,20744.01057,6.499605166
Ru,H,518.3561999,0.001850769
Ru,H,1033.685655,0.00439125
Ru,H,2089.988444,0.005573434
Ru,H,5197.893035,0.004114016
Ru,H,10365.43494,0.003112856
Ru,D,208.1361463,0.002859422
Ru,D,523.9858541,0.012458593
Ru,D,1054.596364,0.017265943
Ru,D,2093.040552,0.018522882
Ru,D,5269.260823,0.013113072
Ru,D,10605.13993,0.009876323
Ru,He,103.4355735,0.008871387
Ru,He,209.0708084,0.034321511
Ru,He,521.9199671,0.079461377
Ru,He,1040.195365,0.099987464
Ru,He,2102.511531,0.092717113
Ru,He,5248.665547,0.091325844
Ru,He,10460.67965,0.073147715
Ru,Ne,102.8834879,0.080485101
Ru,Ne,206.4499656,0.26182729
Ru,Ne,311.7648583,0.373510532
Ru,Ne,408.4238653,0.489156708
Ru,Ne,616.7703061,0.664236413
Ru,Ar,59.26701963,0.012102129
Ru,Ar,100.7218374,0.14307905
Ru,Ar,198.3029744,0.41879219
Ru,Ar,298.7772938,0.677696176
Ru,Ar,402.0334854,0.957439425
Ru,Ar,597.5487239,1.319506751
Ru,Kr,102.0921986,0.079313657
Ru,Kr,206.0947943,0.456239253
Ru,Kr,310.304939,0.774809768
Ru,Kr,411.5735207,1.054136223
Ru,Kr,611.3756072,1.48800937
Ru,Xe,100.3616105,0.05145349
Ru,Xe,196.1088298,0.369270048
Ru,Xe,298.2809294,0.720857188
Ru,Xe,400.1131633,1.013225095
Ru,Xe,600.3465988,1.424003979
Rh,H,528.1481576,0.002189119
Rh,H,1064.717892,0.004652295
Rh,H,2147.721111,0.005999753
Rh,H,5351.178299,0.004693255
Rh,H,10651.35592,0.003372751
Rh,D,208.7492701,0.003871714
Rh,D,525.8893364,0.013987067
Rh,D,1059.88699,0.018276799
Rh,D,2106.904539,0.019389691
Rh,D,5243.898553,0.0145826
Rh,D,10427.8611,0.011526825
Rh,He,101.8192539,0.004008327
Rh,He,106.0754951,0.011816532
Rh,He,205.6474195,0.015076242
Rh,He,214.2825464,0.03835178
Rh,He,313.5907796,0.029593496
Rh,He,409.6080556,0.049538676
Rh,He,607.5711739,0.063258626
Rh,He,535.1210941,0.071557985
Rh,He,1067.15215,0.086911488
Rh,He,2158.895526,0.085656685
Rh,He,5319.660322,0.089712307
Rh,He,10766.1147,0.064238428
Rh,Ne,150.5076482,0.244991666
Rh,Ne,197.1051192,0.358697171
Rh,Ne,297.5017462,0.52493625
Rh,Ne,400.8291608,0.64669147
Rh,Ne,596.4660052,0.767518982
Rh,Ar,102.5882002,0.190150254
Rh,Ar,205.680722,0.553407654
Rh,Ar,310.4453817,0.860584751
Rh,Ar,613.6435206,1.457048994
Rh,Kr,45760.82306,3.063785241
Rh,Kr,197.8318883,0.55772148
Rh,Kr,298.7505008,0.924176594
Rh,Kr,396.9770793,1.226728986
Rh,Kr,591.023757,1.731536756
Rh,Kr,98.58870465,0.164633847
Rh,Xe,101.6720942,0.120266864
Rh,Xe,201.6010977,0.509145983
Rh,Xe,306.6944084,0.846807481
Rh,Xe,405.7196883,1.091841562
Rh,Xe,600.2931413,1.532147362
Rh,Hg,79.12109386,0.020493962
Rh,Hg,89.97759055,0.051432083
Rh,Hg,99.41084585,0.081969873
Rh,Hg,124.7887132,0.155068633
Rh,Hg,150.0821505,0.226731994
Rh,Hg,175.4327153,0.289671541
Rh,Hg,199.3509355,0.388740751
Rh,Hg,223.2942735,0.433987217
Rh,Hg,250.1322418,0.515164766
Rh,Hg,276.2685179,0.634492431
Rh,Hg,300.7907,0.674467108
Rh,Hg,399.4615289,0.998027261
Rh,Hg,4024.676141,4.428468153
Rh,Hg,5048.37033,4.591242374
Rh,Hg,6070.616829,5.865214554
Rh,Hg,7095.262492,6.876439721
Rh,Hg,8059.211933,6.544323147
Rh,Hg,10109.26078,6.868658107
Rh,Hg,12154.82088,7.953931155
Rh,Hg,13045.0665,7.208414042
Rh,Hg,15243.69151,7.116933185
Rh,Hg,14003.47509,7.757543016
Pd,H,210.638791,0.001164304
Pd,H,524.3992261,0.008438284
